,Timestamp,Color,Quadrant
6169,83,Yellow,1
6170,83,Green,2
6171,83,White,3
6172,83,Orange,4
6173,83,Yellow,1
6174,83,Green,2
6175,83,White,3
6176,83,Orange,4
6177,83,Yellow,1
6178,83,Green,2
6179,83,White,3
6180,83,Orange,4
6181,84,Yellow,1
6182,84,Green,2
6183,84,White,3
6184,84,Orange,4
6185,84,Yellow,1
6186,84,Green,2
6187,84,White,3
6188,84,Orange,4
6189,84,Yellow,1
6190,84,Green,2
6191,84,White,3
6192,84,Orange,4
6193,84,Yellow,1
6194,84,Green,2
6195,84,White,3
6196,84,Orange,4
6197,84,Yellow,1
6198,84,Green,2
6199,84,White,3
6200,84,Orange,4
6201,84,Yellow,1
6202,84,Green,2
6203,84,White,3
6204,84,Orange,4
6205,84,Yellow,1
6206,84,Green,2
6207,84,White,3
6208,84,Orange,4
6209,84,Yellow,1
6210,84,Green,2
6211,84,White,3
6212,84,Orange,4
6213,84,Yellow,1
6214,84,Green,2
6215,84,White,3
6216,84,Orange,4
6217,84,Green,2
6218,84,White,3
6219,84,Orange,4
6220,84,Green,2
6221,84,White,3
6222,84,Orange,4
6223,84,Green,2
6224,84,White,3
6225,84,Orange,4
6226,84,Green,2
6227,84,White,3
6228,84,Orange,4
6229,84,Green,2
6230,84,White,3
6231,84,Orange,4
6232,84,Green,2
6233,84,White,3
6234,84,Orange,4
6235,84,Green,2
6236,84,White,3
6237,84,Orange,4
6238,84,Green,2
6239,84,White,3
6240,84,Orange,4
6241,84,Green,2
6242,84,White,3
6243,84,Orange,4
6244,84,Green,2
6245,84,White,3
6246,84,Orange,4
6247,84,Green,2
6248,84,White,3
6249,84,Orange,4
6250,84,Green,2
6251,84,White,3
6252,84,Orange,4
6253,84,Green,2
6254,84,White,3
6255,84,Orange,4
6256,84,Green,2
6257,84,White,3
6258,84,Orange,4
6259,84,Green,2
6260,84,White,3
6261,84,Orange,4
6262,84,Green,2
6263,84,White,3
6264,84,Orange,4
6265,84,Green,2
6266,84,White,3
6267,84,Orange,4
6268,84,Green,2
6269,84,White,3
6270,84,Orange,4
6271,84,Green,2
6272,84,White,3
6273,84,Orange,4
6274,84,Green,2
6275,84,White,3
6276,84,Orange,4
6277,84,Green,2
6278,84,White,3
6279,84,Orange,4
6280,85,Green,2
6281,85,White,3
6282,85,Orange,4
6283,85,Green,2
6284,85,White,3
6285,85,Orange,4
6286,85,Green,2
6287,85,White,3
6288,85,Orange,4
6289,85,Green,2
6290,85,White,3
6291,85,Orange,4
6292,85,White,3
6293,85,Orange,4
6294,85,White,3
6295,85,Orange,4
6296,85,White,3
6297,85,Orange,4
6298,85,White,3
6299,85,Orange,4
6300,85,White,3
6301,85,Orange,4
6302,85,White,3
6303,85,Orange,4
6304,85,White,3
6305,85,Orange,4
6306,85,White,3
6307,85,Orange,4
6308,85,White,3
6309,85,Orange,4
6310,85,White,3
6311,85,Orange,4
6312,85,White,3
6313,85,Orange,4
6314,85,White,3
6315,85,Orange,4
6316,85,White,3
6317,85,Orange,4
6318,85,White,3
6319,85,Orange,4
6320,85,Orange,4
6321,85,White,3
6322,85,Orange,4
6323,85,White,3
6324,85,Orange,4
6325,85,White,3
6326,85,Orange,4
6327,85,White,3
6328,85,Orange,4
6329,85,White,3
6330,85,Orange,4
6331,85,White,3
6332,85,Orange,4
6333,85,White,3
6334,85,Orange,4
6335,85,White,3
6336,85,Orange,4
6337,85,Orange,4
6338,85,White,3
6339,85,Orange,4
6340,85,White,3
6341,85,Orange,4
6342,86,White,3
6343,86,White,3
6344,86,White,3
6345,86,White,3
6346,86,White,3
6347,86,White,3
6348,86,Orange,1
6349,86,White,2
6350,86,White,3
6351,86,Orange,1
6352,86,White,3
6353,86,Orange,1
6354,86,White,3
6355,86,White,3
6356,86,White,3
6357,86,White,3
6358,86,White,3
6359,86,White,3
6360,86,White,3
6361,86,White,3
6362,86,White,3
6363,86,White,3
6364,86,White,3
6365,86,White,3
6366,86,White,3
6367,86,White,3
6368,86,White,3
6369,86,White,3
6370,86,White,3
6371,86,White,3
6372,86,White,3
6373,86,White,3
6374,86,White,3
6375,87,White,3
6376,87,White,3
6377,87,White,3
6378,87,White,3
6379,87,White,3
6380,87,White,3
6381,87,White,3
6382,87,White,3
6383,87,White,3
6384,87,White,2
6385,89,Orange,1
6386,89,Orange,1
6387,89,Orange,1
6388,89,Orange,1
6389,89,Orange,1
6390,89,Orange,1
6391,90,Orange,1
6392,90,Orange,1
6393,90,Orange,1
6394,90,Orange,1
6395,90,Orange,1
6396,90,Orange,1
6397,90,Orange,1
6398,90,Orange,1
6399,90,Orange,1
6400,90,Orange,1
6401,90,Orange,1
6402,90,Orange,1
6403,90,Orange,1
6404,90,Orange,1
6405,90,Orange,1
6406,90,Orange,1
6407,90,Orange,1
6408,90,Orange,1
6409,90,Orange,1
6410,90,Orange,1
6411,90,Orange,1
6412,90,Orange,1
6413,90,Orange,1
6414,90,Orange,1
6415,90,Orange,1
6416,90,Orange,1
6417,90,Orange,1
6418,90,Orange,1
6419,90,Orange,1
6420,90,Orange,1
6421,91,Orange,1
6422,91,Orange,1
6423,91,Orange,1
6424,91,Orange,1
6425,91,Orange,1
6426,91,Orange,1
6427,91,Orange,1
6428,91,Orange,1
6429,91,Orange,1
6430,91,Orange,1
6431,91,Orange,1
6432,91,Orange,1
6433,91,Orange,1
6434,91,Orange,1
6435,91,Orange,1
6436,91,Orange,1
6437,91,Orange,1
6438,91,Orange,1
6439,91,Orange,1
6440,91,Orange,1
6441,91,Orange,1
6442,91,Orange,1
6443,91,Orange,1
6444,91,Orange,1
6445,91,Orange,1
6446,91,Orange,1
6447,91,Orange,1
6448,91,Orange,1
6449,91,Orange,1
6450,91,Orange,1
6451,92,Orange,1
6452,92,Orange,1
6453,92,Orange,1
6454,92,Orange,1
6455,92,Orange,1
6456,92,Orange,1
6457,92,Orange,1
6458,92,Orange,1
6459,92,Orange,1
6460,92,Orange,1
6461,92,Orange,1
6462,92,Orange,1
6463,92,Orange,1
6464,92,Orange,1
6465,92,Orange,1
6466,92,Orange,1
6467,92,Orange,1
6468,92,Orange,1
6469,92,Orange,1
6470,92,Orange,1
6471,92,Orange,1
6472,92,Orange,1
6473,92,Orange,1
6474,92,Orange,1
6475,92,White,1
6476,92,Orange,1
6477,92,White,1
6478,92,Orange,1
6479,92,Orange,1
6480,92,White,1
6481,92,Orange,1
6482,92,Orange,1
6483,92,Orange,1
6484,92,Orange,1
6485,93,Orange,1
6486,93,Orange,1
6487,93,Orange,1
6488,93,Orange,1
6489,93,Orange,1
6490,93,Orange,1
6491,93,Orange,1
6492,93,Orange,1
6493,93,Orange,1
6494,93,Orange,1
6495,93,Orange,1
6496,93,Orange,1
6497,93,Orange,1
6498,93,Orange,1
6499,93,Orange,1
6500,93,Orange,1
6501,93,Orange,1
6502,94,Orange,1
6503,94,Orange,1
6504,94,Orange,1
6505,94,Orange,1
6506,94,Orange,1
6507,94,Orange,1
6508,94,Orange,1
6509,94,Orange,1
6510,94,Orange,1
6511,94,White,2
6512,94,Orange,1
6513,94,White,2
6514,94,Orange,1
6515,94,White,2
6516,94,Orange,1
6517,94,Orange,1
6518,94,White,2
6519,94,Orange,1
6520,94,White,2
6521,94,Orange,1
6522,94,White,2
6523,94,Orange,1
6524,94,White,2
6525,94,Orange,1
6526,94,White,2
6527,94,Orange,1
6528,94,Orange,1
6529,94,Orange,1
6530,94,White,2
6531,94,White,3
6532,94,Orange,1
6533,94,Orange,1
6534,95,Orange,1
6535,95,Orange,1
6536,95,White,3
6537,95,Orange,1
6538,95,White,3
6539,95,Orange,1
6540,95,White,3
6541,95,Orange,1
6542,95,White,3
6543,95,Orange,1
6544,95,White,3
6545,95,Orange,1
6546,95,White,3
6547,95,Orange,1
6548,95,White,3
6549,95,Orange,1
6550,95,Orange,1
6551,95,Orange,1
6552,95,Orange,1
6553,95,Orange,1
6554,95,Orange,1
6555,95,Orange,1
6556,95,Orange,1
6557,95,Orange,1
6558,95,Orange,1
6559,95,Orange,1
6560,95,Orange,1
6561,95,Orange,1
6562,95,Orange,1
6563,95,Orange,1
6564,95,Orange,1
6565,95,Orange,1
6566,95,Orange,1
6567,95,Orange,1
6568,95,Orange,1
6569,95,Orange,1
6570,95,Orange,1
6571,96,Orange,1
6572,96,Orange,1
6573,96,Orange,1
6574,96,Orange,1
6575,96,White,2
6576,96,Orange,1
6577,96,Orange,1
6578,96,White,2
6579,96,Orange,1
6580,96,White,2
6581,96,Orange,1
6582,96,White,2
6583,96,Orange,1
6584,96,White,2
6585,96,Orange,1
6586,96,White,2
6587,96,Orange,1
6588,96,White,2
6589,96,Orange,1
6590,96,White,2
6591,96,Orange,1
6592,96,Orange,1
6593,96,White,2
6594,96,Orange,1
6595,96,White,2
6596,96,Orange,1
6597,96,White,2
6598,96,Orange,1
6599,96,White,2
6600,96,Orange,1
6601,96,White,2
6602,96,Orange,1
6603,96,White,2
6604,96,Orange,1
6605,96,White,2
6606,96,Orange,1
6607,96,White,2
6608,96,Orange,1
6609,96,White,2
6610,96,Orange,1
6611,96,White,2
6612,96,Orange,1
6613,96,White,2
6614,96,Orange,1
6615,96,White,2
6616,96,Orange,1
6617,96,White,1
6618,96,White,2
6619,96,Orange,1
6620,96,White,1
6621,96,White,2
6622,96,Orange,1
6623,96,White,1
6624,96,White,2
6625,96,Orange,1
6626,96,White,1
6627,96,White,2
6628,96,Orange,1
6629,96,White,2
6630,97,Orange,1
6631,97,White,2
6632,97,Orange,1
6633,97,White,2
6634,97,Orange,1
6635,97,White,2
6636,97,Orange,1
6637,97,White,2
6638,97,Orange,1
6639,97,White,2
6640,97,Orange,1
6641,97,White,2
6642,97,Orange,1
6643,97,White,2
6644,97,Orange,1
6645,97,White,2
6646,97,Orange,1
6647,97,White,2
6648,97,Orange,1
6649,97,White,2
6650,97,Orange,1
6651,97,White,2
6652,97,Orange,1
6653,97,White,2
6654,97,Orange,1
6655,97,White,2
6656,97,Orange,1
6657,97,White,2
6658,97,Orange,1
6659,97,White,2
6660,97,Orange,1
6661,97,White,2
6662,97,Orange,1
6663,97,White,2
6664,97,Orange,1
6665,97,White,2
6666,97,Orange,1
6667,97,White,2
6668,97,Orange,1
6669,97,White,2
6670,97,Orange,1
6671,97,White,2
6672,97,Orange,1
6673,97,White,2
6674,97,Orange,1
6675,97,White,2
6676,97,Orange,1
6677,97,White,2
6678,97,Orange,1
6679,97,White,2
6680,97,Orange,1
6681,97,White,2
6682,97,Orange,1
6683,97,Green,1
6684,97,White,2
6685,97,Orange,1
6686,97,Green,1
6687,97,White,2
6688,97,Orange,1
6689,97,Green,1
6690,97,White,2
6691,97,Orange,1
6692,97,Green,1
6693,97,White,2
6694,98,Orange,1
6695,98,White,1
6696,98,White,2
6697,98,Green,4
6698,98,Orange,1
6699,98,White,2
6700,98,Green,4
6701,98,Orange,1
6702,98,White,2
6703,98,Green,4
6704,98,Orange,1
6705,98,White,2
6706,98,Green,4
6707,98,Orange,1
6708,98,White,2
6709,98,Green,4
6710,98,Orange,1
6711,98,White,2
6712,98,Green,4
6713,98,Orange,1
6714,98,White,2
6715,98,Green,4
6716,98,Orange,1
6717,98,White,2
6718,98,Green,4
6719,98,Orange,1
6720,98,White,2
6721,98,Green,4
6722,98,Orange,1
6723,98,White,2
6724,98,Green,4
6725,98,Orange,1
6726,98,White,2
6727,98,Green,4
6728,98,Orange,1
6729,98,White,2
6730,98,Green,4
6731,98,Orange,1
6732,98,White,2
6733,98,Green,4
6734,98,Orange,1
6735,98,White,2
6736,98,Green,4
6737,98,Orange,1
6738,98,White,2
6739,98,Green,4
6740,98,Orange,1
6741,98,White,2
6742,98,Green,4
6743,98,Orange,1
6744,98,White,2
6745,98,Green,4
6746,98,Orange,1
6747,98,White,2
6748,98,Green,4
6749,98,Orange,1
6750,98,White,2
6751,98,Green,4
6752,98,Orange,1
6753,98,White,2
6754,98,Green,4
6755,98,Orange,1
6756,98,White,2
6757,98,Green,4
6758,98,Orange,1
6759,98,White,2
6760,98,Green,4
6761,98,Orange,1
6762,98,White,2
6763,98,Green,4
6764,98,Orange,1
6765,98,White,2
6766,98,Green,4
6767,98,Orange,1
6768,98,White,2
6769,98,Green,4
6770,98,Orange,1
6771,98,White,2
6772,98,Green,4
6773,98,Orange,1
6774,98,White,2
6775,98,Green,4
6776,98,Orange,1
6777,98,White,2
6778,98,Green,4
6779,98,Orange,1
6780,98,White,2
6781,98,Green,4
6782,98,Orange,1
6783,98,White,1
6784,98,White,2
6785,98,Green,4
6786,99,Orange,1
6787,99,White,1
6788,99,White,2
6789,99,Green,4
6790,99,Orange,1
6791,99,White,1
6792,99,White,2
6793,99,Green,4
6794,99,Orange,1
6795,99,White,2
6796,99,Green,4
6797,99,Orange,1
6798,99,White,2
6799,99,Green,4
6800,99,Orange,1
6801,99,White,2
6802,99,Green,4
6803,99,Orange,1
6804,99,White,2
6805,99,Green,4
6806,99,Orange,1
6807,99,White,2
6808,99,Green,4
6809,99,Orange,1
6810,99,White,2
6811,99,Green,4
6812,99,Orange,1
6813,99,White,2
6814,99,Green,4
6815,99,Orange,1
6816,99,White,2
6817,99,Green,4
6818,99,Orange,1
6819,99,White,2
6820,99,Green,4
6821,99,Orange,1
6822,99,White,2
6823,99,Green,4
6824,99,Yellow,1
6825,99,Orange,1
6826,99,White,1
6827,99,White,2
6828,99,Green,4
6829,99,Yellow,1
6830,99,Orange,1
6831,99,White,2
6832,99,Green,4
6833,99,Yellow,1
6834,99,Orange,1
6835,99,White,1
6836,99,White,2
6837,99,Green,4
6838,99,Yellow,1
6839,99,Yellow,2
6840,99,White,2
6841,99,Green,4
6842,99,Yellow,2
6843,99,White,2
6844,99,Green,4
6845,99,White,2
6846,99,Yellow,3
6847,99,Green,4
6848,99,White,2
6849,99,Yellow,3
6850,99,Green,4
6851,99,White,2
6852,99,Yellow,3
6853,99,Green,4
6854,99,White,2
6855,99,Yellow,3
6856,99,Green,4
6857,99,White,2
6858,99,Yellow,3
6859,99,Green,4
6860,99,White,2
6861,99,Yellow,3
6862,99,Green,4
6863,99,White,2
6864,99,Yellow,3
6865,99,Green,4
6866,99,White,2
6867,99,Yellow,3
6868,99,Green,4
6869,99,White,2
6870,99,Yellow,3
6871,99,Green,4
6872,99,White,2
6873,99,Yellow,3
6874,99,Green,4
6875,99,White,2
6876,99,Yellow,3
6877,99,Green,4
6878,99,White,2
6879,99,Yellow,3
6880,99,Green,4
6881,99,White,2
6882,99,Yellow,3
6883,99,Green,4
6884,100,White,2
6885,100,Yellow,3
6886,100,Green,4
6887,100,Yellow,3
6888,100,Green,4
6889,100,White,2
6890,100,Yellow,3
6891,100,Green,4
6892,100,Yellow,3
6893,100,Green,4
6894,100,White,2
6895,100,Yellow,3
6896,100,Green,4
6897,100,White,2
6898,100,Yellow,3
6899,100,Green,4
6900,100,White,2
6901,100,Yellow,3
6902,100,Green,4
6903,100,White,2
6904,100,Yellow,3
6905,100,Green,4
6906,100,White,2
6907,100,Yellow,3
6908,100,Green,4
6909,100,White,2
6910,100,Yellow,3
6911,100,Green,4
6912,100,White,2
6913,100,Yellow,3
6914,100,Green,4
6915,100,Orange,1
6916,100,White,2
6917,100,Yellow,3
6918,100,Green,4
6919,100,Orange,1
6920,100,White,2
6921,100,Yellow,3
6922,100,Green,4
6923,100,Orange,1
6924,100,Yellow,3
6925,100,Green,4
6926,100,Yellow,3
6927,100,Green,4
6928,100,White,2
6929,100,Yellow,3
6930,100,Green,4
6931,100,Orange,1
6932,100,White,2
6933,100,Yellow,3
6934,100,Green,4
6935,100,Orange,1
6936,100,White,2
6937,100,Yellow,3
6938,100,Green,4
6939,100,Orange,1
6940,100,White,2
6941,100,Yellow,3
6942,100,Green,4
6943,100,Orange,1
6944,100,White,2
6945,100,Yellow,3
6946,100,Green,4
6947,100,Orange,1
6948,100,White,2
6949,100,Yellow,3
6950,100,Green,4
6951,100,Orange,1
6952,100,White,2
6953,100,Yellow,3
6954,100,Green,4
6955,100,Orange,1
6956,100,White,2
6957,100,Yellow,3
6958,100,Green,4
6959,100,Orange,1
6960,100,White,2
6961,100,Yellow,3
6962,100,Green,4
6963,100,Orange,1
6964,100,White,2
6965,100,Yellow,3
6966,100,Green,4
6967,100,Orange,1
6968,100,White,2
6969,100,Yellow,3
6970,100,Green,4
6971,100,Orange,1
6972,100,White,2
6973,100,Yellow,3
6974,100,Green,4
6975,100,Orange,1
6976,100,White,2
6977,100,Yellow,3
6978,100,Green,4
6979,100,Orange,1
6980,100,White,1
6981,100,White,2
6982,100,Yellow,3
6983,100,Green,4
6984,100,Orange,1
6985,100,White,2
6986,100,Yellow,3
6987,100,Green,4
6988,101,Orange,1
6989,101,White,2
6990,101,Yellow,3
6991,101,Green,4
6992,101,Orange,1
6993,101,White,2
6994,101,Yellow,3
6995,101,Green,4
6996,101,Orange,1
6997,101,White,2
6998,101,Yellow,3
6999,101,Green,4
7000,101,Orange,1
7001,101,White,2
7002,101,Yellow,3
7003,101,Green,4
7004,101,Orange,1
7005,101,White,2
7006,101,Yellow,3
7007,101,Green,4
7008,101,Orange,1
7009,101,White,2
7010,101,Yellow,3
7011,101,Green,4
7012,101,Orange,1
7013,101,White,2
7014,101,Yellow,3
7015,101,Green,4
7016,101,Orange,1
7017,101,White,2
7018,101,Yellow,3
7019,101,Green,4
7020,101,Orange,1
7021,101,White,2
7022,101,Yellow,3
7023,101,Green,4
7024,101,Orange,1
7025,101,White,2
7026,101,Yellow,3
7027,101,Green,4
7028,101,Orange,1
7029,101,White,2
7030,101,Yellow,3
7031,101,Green,4
7032,101,Orange,1
7033,101,White,2
7034,101,Yellow,3
7035,101,Green,4
7036,101,Orange,1
7037,101,White,2
7038,101,Yellow,3
7039,101,Green,4
7040,101,Orange,1
7041,101,White,2
7042,101,Yellow,3
7043,101,Green,4
7044,101,Orange,1
7045,101,White,2
7046,101,Yellow,3
7047,101,Green,4
7048,101,Orange,1
7049,101,White,2
7050,101,Yellow,3
7051,101,Green,4
7052,101,Orange,1
7053,101,White,2
7054,101,Yellow,3
7055,101,Green,4
7056,101,Orange,1
7057,101,White,2
7058,101,Yellow,3
7059,101,Green,4
7060,101,Orange,1
7061,101,White,2
7062,101,Yellow,3
7063,101,Green,4
7064,101,Orange,1
7065,101,White,2
7066,101,Yellow,3
7067,101,Green,4
7068,101,Orange,1
7069,101,White,2
7070,101,Yellow,3
7071,101,Green,4
7072,101,Orange,1
7073,101,White,2
7074,101,Yellow,3
7075,101,Green,4
7076,101,Orange,1
7077,101,White,2
7078,101,Yellow,3
7079,101,Green,4
7080,101,Orange,1
7081,101,White,2
7082,101,Yellow,3
7083,101,Green,4
7084,101,Orange,1
7085,101,White,2
7086,101,Yellow,3
7087,101,Green,4
7088,101,Orange,1
7089,101,White,2
7090,101,Yellow,3
7091,101,Green,4
7092,101,Orange,1
7093,101,White,2
7094,101,Yellow,3
7095,101,Green,4
7096,101,Orange,1
7097,101,White,2
7098,101,Yellow,3
7099,101,Green,4
7100,101,Orange,1
7101,101,White,2
7102,101,Yellow,3
7103,101,Green,4
7104,101,Orange,1
7105,101,White,2
7106,101,Yellow,3
7107,101,Green,4
7108,102,Orange,1
7109,102,White,2
7110,102,Yellow,3
7111,102,Green,4
7112,102,Orange,1
7113,102,White,2
7114,102,Yellow,3
7115,102,Green,4
7116,102,Orange,1
7117,102,White,2
7118,102,Yellow,3
7119,102,Green,4
7120,102,Orange,1
7121,102,White,2
7122,102,Yellow,3
7123,102,Green,4
7124,102,Orange,1
7125,102,White,2
7126,102,Yellow,3
7127,102,Green,4
7128,102,Orange,1
7129,102,White,2
7130,102,Yellow,3
7131,102,Green,4
7132,102,Orange,1
7133,102,White,2
7134,102,Yellow,3
7135,102,Green,4
7136,102,Orange,1
7137,102,White,2
7138,102,Yellow,3
7139,102,Green,4
7140,102,Orange,1
7141,102,White,2
7142,102,Yellow,3
7143,102,Green,4
7144,102,Orange,1
7145,102,White,2
7146,102,Yellow,3
7147,102,Green,4
7148,102,Orange,1
7149,102,White,2
7150,102,Yellow,3
7151,102,Green,4
7152,102,Orange,1
7153,102,White,2
7154,102,Yellow,3
7155,102,Green,4
7156,102,Orange,1
7157,102,White,2
7158,102,Yellow,3
7159,102,Green,4
7160,102,Orange,1
7161,102,White,2
7162,102,Yellow,3
7163,102,Green,4
7164,102,Orange,1
7165,102,White,2
7166,102,Yellow,3
7167,102,Green,4
7168,102,Orange,1
7169,102,White,2
7170,102,Yellow,3
7171,102,Green,4
7172,102,Orange,1
7173,102,White,2
7174,102,Yellow,3
7175,102,Green,4
7176,102,Orange,1
7177,102,White,2
7178,102,Yellow,3
7179,102,Green,4
7180,102,Orange,1
7181,102,White,2
7182,102,Yellow,3
7183,102,Green,4
7184,102,Orange,1
7185,102,White,2
7186,102,Yellow,3
7187,102,Green,4
7188,102,Orange,1
7189,102,White,2
7190,102,Yellow,3
7191,102,Green,4
7192,102,Orange,1
7193,102,White,2
7194,102,Yellow,3
7195,102,Green,4
7196,102,Orange,1
7197,102,White,2
7198,102,Yellow,3
7199,102,Green,4
7200,102,Orange,1
7201,102,White,2
7202,102,Yellow,3
7203,102,Green,4
7204,102,Orange,1
7205,102,White,2
7206,102,Yellow,3
7207,102,Green,4
7208,102,Orange,1
7209,102,White,2
7210,102,Yellow,3
7211,102,Green,4
7212,102,Orange,1
7213,102,White,2
7214,102,Yellow,3
7215,102,Green,4
7216,102,Orange,1
7217,102,White,2
7218,102,Yellow,3
7219,102,Green,4
7220,102,Orange,1
7221,102,White,2
7222,102,Yellow,3
7223,102,Green,4
7224,102,Orange,1
7225,102,White,2
7226,102,Yellow,3
7227,102,Green,4
7228,103,Orange,1
7229,103,White,2
7230,103,Yellow,3
7231,103,Green,4
7232,103,Orange,1
7233,103,White,2
7234,103,Yellow,3
7235,103,Green,4
7236,103,Orange,1
7237,103,White,2
7238,103,Yellow,3
7239,103,Green,4
7240,103,Orange,1
7241,103,White,2
7242,103,Yellow,3
7243,103,Green,4
7244,103,Orange,1
7245,103,White,2
7246,103,Yellow,3
7247,103,Green,4
7248,103,Orange,1
7249,103,White,2
7250,103,Yellow,3
7251,103,Green,4
7252,103,Orange,1
7253,103,White,2
7254,103,Yellow,3
7255,103,Green,4
7256,103,Orange,1
7257,103,White,2
7258,103,Yellow,3
7259,103,Green,4
7260,103,Orange,1
7261,103,White,2
7262,103,Yellow,3
7263,103,Green,4
7264,103,Orange,1
7265,103,White,2
7266,103,Yellow,3
7267,103,Green,4
7268,103,Orange,1
7269,103,White,2
7270,103,Yellow,3
7271,103,Green,4
7272,103,Orange,1
7273,103,White,2
7274,103,Yellow,3
7275,103,Green,4
7276,103,Orange,1
7277,103,White,2
7278,103,Yellow,3
7279,103,Green,4
7280,103,Orange,1
7281,103,White,2
7282,103,Yellow,3
7283,103,Green,4
7284,103,Orange,1
7285,103,White,2
7286,103,Yellow,3
7287,103,Green,4
7288,103,Orange,1
7289,103,White,2
7290,103,Yellow,3
7291,103,Green,4
7292,103,Orange,1
7293,103,White,2
7294,103,Yellow,3
7295,103,Green,4
7296,103,Orange,1
7297,103,White,2
7298,103,Yellow,3
7299,103,Green,4
7300,103,Orange,1
7301,103,White,2
7302,103,Yellow,3
7303,103,Green,4
7304,103,Orange,1
7305,103,White,2
7306,103,Yellow,3
7307,103,Green,4
7308,103,Orange,1
7309,103,White,2
7310,103,Yellow,3
7311,103,Green,4
7312,103,Orange,1
7313,103,White,2
7314,103,Yellow,3
7315,103,Green,4
7316,103,Orange,1
7317,103,White,2
7318,103,Yellow,3
7319,103,Green,4
7320,103,Orange,1
7321,103,White,2
7322,103,Yellow,3
7323,103,Green,4
7324,103,Orange,1
7325,103,White,2
7326,103,Yellow,3
7327,103,Green,4
7328,103,Orange,1
7329,103,White,2
7330,103,Yellow,3
7331,103,Green,4
7332,103,Orange,1
7333,103,White,2
7334,103,Yellow,3
7335,103,Green,4
7336,103,Orange,1
7337,103,White,2
7338,103,Yellow,3
7339,103,Green,4
7340,103,Orange,1
7341,103,White,2
7342,103,Yellow,3
7343,103,Green,4
7344,103,Orange,1
7345,103,White,2
7346,103,Yellow,3
7347,103,Green,4
7348,104,Orange,1
7349,104,White,2
7350,104,Yellow,3
7351,104,Green,4
7352,104,Orange,1
7353,104,White,2
7354,104,Yellow,3
7355,104,Green,4
7356,104,Orange,1
7357,104,White,2
7358,104,Yellow,3
7359,104,Green,4
7360,104,Orange,1
7361,104,White,2
7362,104,Yellow,3
7363,104,Green,4
7364,104,Orange,1
7365,104,White,2
7366,104,Yellow,3
7367,104,Green,4
7368,104,Orange,1
7369,104,White,2
7370,104,Yellow,3
7371,104,Green,4
7372,104,Orange,1
7373,104,White,2
7374,104,Yellow,3
7375,104,Green,4
7376,104,Orange,1
7377,104,White,2
7378,104,Yellow,3
7379,104,Green,4
7380,104,Orange,1
7381,104,White,2
7382,104,Yellow,3
7383,104,Green,4
7384,104,Orange,1
7385,104,White,2
7386,104,Yellow,3
7387,104,Green,4
7388,104,Orange,1
7389,104,White,2
7390,104,Yellow,3
7391,104,Green,4
7392,104,Orange,1
7393,104,White,2
7394,104,Yellow,3
7395,104,Green,4
7396,104,Orange,1
7397,104,White,2
7398,104,Yellow,3
7399,104,Green,4
7400,104,Orange,1
7401,104,White,2
7402,104,Yellow,3
7403,104,Green,4
7404,104,Orange,1
7405,104,White,2
7406,104,Yellow,3
7407,104,Green,4
7408,104,Orange,1
7409,104,White,2
7410,104,Yellow,3
7411,104,Green,4
7412,104,Orange,1
7413,104,White,2
7414,104,Yellow,3
7415,104,Green,4
7416,104,Orange,1
7417,104,White,2
7418,104,Yellow,3
7419,104,Green,4
7420,104,Orange,1
7421,104,White,2
7422,104,Yellow,3
7423,104,Green,4
7424,104,Orange,1
7425,104,White,2
7426,104,Yellow,3
7427,104,Green,4
7428,104,Orange,1
7429,104,White,2
7430,104,Yellow,3
7431,104,Green,4
7432,104,Orange,1
7433,104,White,2
7434,104,Yellow,3
7435,104,Green,4
7436,104,Orange,1
7437,104,White,2
7438,104,Yellow,3
7439,104,Green,4
7440,104,Orange,1
7441,104,White,2
7442,104,Yellow,3
7443,104,Green,4
7444,104,Orange,1
7445,104,White,2
7446,104,Yellow,3
7447,104,Green,4
7448,104,Orange,1
7449,104,White,2
7450,104,Yellow,3
7451,104,Green,4
7452,104,Orange,1
7453,104,White,2
7454,104,Yellow,3
7455,104,Green,4
7456,104,Orange,1
7457,104,White,2
7458,104,Yellow,3
7459,104,Green,4
7460,104,Orange,1
7461,104,White,2
7462,104,Yellow,3
7463,104,Green,4
7464,104,Orange,1
7465,104,White,2
7466,104,Yellow,3
7467,104,Green,4
7468,105,Orange,1
7469,105,White,2
7470,105,Yellow,3
7471,105,Green,4
7472,105,Orange,1
7473,105,White,2
7474,105,Yellow,3
7475,105,Green,4
7476,105,Orange,1
7477,105,White,2
7478,105,Yellow,3
7479,105,Green,4
7480,105,Orange,1
7481,105,White,2
7482,105,Yellow,3
7483,105,Green,4
7484,105,Orange,1
7485,105,White,2
7486,105,Yellow,3
7487,105,Green,4
7488,105,Orange,1
7489,105,White,2
7490,105,Yellow,3
7491,105,Green,4
7492,105,Orange,1
7493,105,White,2
7494,105,Yellow,3
7495,105,Green,4
7496,105,Orange,1
7497,105,White,2
7498,105,Yellow,3
7499,105,Green,4
7500,105,Orange,1
7501,105,White,2
7502,105,Yellow,3
7503,105,Green,4
7504,105,Orange,1
7505,105,White,2
7506,105,Yellow,3
7507,105,Green,4
7508,105,Orange,1
7509,105,White,2
7510,105,Yellow,3
7511,105,Green,4
7512,105,Orange,1
7513,105,White,2
7514,105,Yellow,3
7515,105,Green,4
7516,105,Orange,1
7517,105,White,2
7518,105,Yellow,3
7519,105,Green,4
